Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Humidity (%),Visibility (km)
2021/09/24,03:42,4.7,321,5.7,20.2,1014.5,-,-
2021/09/24,03:48,3.6,320,5.4,20.1,1014.6,-,-
2021/09/24,03:54,3.8,318,5.5,20,1014.5,-,-
2021/09/24,04:00,3.9,342,6.7,19.9,1014.3,-,-
2021/09/24,04:06,3.7,329,5.7,20.1,1014.4,-,-
2021/09/24,04:12,3.4,329,5.7,20.1,1014.4,-,-
2021/09/24,04:18,3.6,352,5.0,19.9,1014.3,-,-
2021/09/24,04:24,4.1,356,7.2,19.7,1014.4,-,-
2021/09/24,04:30,3.8,354,5.9,19.9,1014.4,-,-
2021/09/24,04:36,3.8,353,5.2,19.9,1014.3,-,-
2021/09/24,04:42,2.6,349,5.4,20,1014.3,-,-
2021/09/24,04:48,3.0,346,4.6,19.9,1014.3,-,-
2021/09/24,04:54,2.3,359,4.6,20.1,1014.3,-,-
2021/09/24,05:00,3.5,9,5.3,20.1,1014.2,-,-
2021/09/24,05:06,4.0,-,5.2,20,1014.1,-,-
2021/09/24,05:12,3.6,3,5.6,20,1014.0,-,-
2021/09/24,05:18,3.6,1,5.8,19.9,1013.9,-,-
2021/09/24,05:24,4.5,356,5.9,20,1013.8,-,-
2021/09/24,05:30,3.7,3,6.5,20.1,1013.8,-,-
2021/09/24,05:36,4.0,1,6.3,20.2,1013.8,-,-
2021/09/24,05:42,3.9,359,6.3,20.5,1013.9,-,-
2021/09/24,05:48,4.2,357,5.3,20.4,1014.0,-,-
2021/09/24,05:54,3.1,356,5.2,20.6,1014.1,-,-
2021/09/24,06:00,3.4,346,5.7,20.7,1014.0,-,-
2021/09/24,06:06,3.8,350,4.8,20.6,1013.9,-,-
2021/09/24,06:12,4.2,348,7.1,20.6,1013.7,-,-
2021/09/24,06:18,3.8,349,6.3,20.6,1013.8,-,-
2021/09/24,06:24,4.0,346,6.0,20.6,1013.8,-,-
2021/09/24,06:30,4.2,349,6.5,20.6,1013.7,-,-
2021/09/24,06:36,4.6,351,5.8,20.8,1013.7,-,-
2021/09/24,06:42,4.1,355,5.8,20.9,1013.8,-,-
2021/09/24,06:48,4.6,357,6.1,21,1013.8,-,-
2021/09/24,06:54,4.1,356,6.6,21.2,1013.8,-,-
2021/09/24,07:00,4.3,359,6.3,21.2,1013.8,-,-
2021/09/24,07:06,4.2,6,6.0,21.2,1013.7,-,-
2021/09/24,07:12,3.4,3,5.8,21.3,1013.8,-,-
2021/09/24,07:18,3.8,359,5.1,21.1,1013.8,-,-
2021/09/24,07:24,3.4,356,5.6,21.2,1013.9,-,-
2021/09/24,07:30,3.4,360,5.3,21.1,1013.9,-,-
2021/09/24,07:36,3.2,358,4.3,21,1013.9,-,-
2021/09/24,07:42,3.5,351,5.0,20.9,1014.0,-,-
2021/09/24,07:48,3.5,354,5.0,20.9,1013.9,-,-
2021/09/24,07:54,3.6,351,5.5,20.8,1013.8,-,-
2021/09/24,08:00,4.1,356,5.4,20.7,1013.8,-,-
2021/09/24,08:06,3.7,352,5.7,20.7,1013.9,-,-
2021/09/24,08:12,3.9,357,6.2,20.8,1014.0,-,-
2021/09/24,08:18,4.0,354,6.0,20.7,1014.0,-,-
2021/09/24,08:24,4.1,355,5.8,20.7,1014.1,-,-
2021/09/24,08:30,4.1,353,6.5,20.7,1014.1,-,-
2021/09/24,08:36,4.3,352,6.2,20.7,1014.2,-,-
2021/09/24,08:42,4.5,356,6.0,20.6,1014.2,-,-
2021/09/24,08:48,4.8,-,7.0,20.6,1014.2,-,-
2021/09/24,08:54,5.3,359,7.7,20.6,1014.1,-,-
2021/09/24,09:00,5.1,354,7.9,20.6,1014.2,-,-
2021/09/24,09:06,4.9,-,7.1,20.6,1014.2,-,-
2021/09/24,09:12,4.8,359,8.1,20.5,1014.4,-,-
2021/09/24,09:18,5.1,4,7.4,20.3,1014.3,-,-
2021/09/24,09:24,5.2,352,7.6,20.5,1014.4,-,-
2021/09/24,09:30,4.8,358,7.7,20.5,1014.4,-,-
2021/09/24,09:36,4.8,10,7.3,20.5,1014.4,-,-
2021/09/24,09:42,4.8,357,7.3,20.4,1014.3,-,-
2021/09/24,09:48,5.5,357,7.9,20.5,1014.3,-,-
2021/09/24,09:54,4.6,2,7.5,20.5,1014.4,-,-
2021/09/24,10:00,5.5,358,8.3,20.5,1014.4,-,-
2021/09/24,10:06,5.6,357,7.4,20.6,1014.5,-,-
2021/09/24,10:12,4.5,357,7.1,20.5,1014.5,-,-
2021/09/24,10:18,5.6,1,7.8,20.4,1014.6,-,-
2021/09/24,10:24,6.2,355,8.0,20.4,1014.6,-,-
2021/09/24,10:30,4.6,355,7.9,20.4,1014.6,-,-
2021/09/24,10:36,4.5,353,7.2,20.4,1014.7,-,-
2021/09/24,10:42,5.7,354,8.4,20.2,1014.7,-,-
2021/09/24,10:48,5.9,358,7.8,20.1,1014.6,-,-
2021/09/24,10:54,5.7,350,7.7,20.4,1014.7,-,-
2021/09/24,11:00,5.0,352,7.8,20.4,1014.9,-,-
2021/09/24,11:06,4.8,348,7.8,20.1,1014.9,-,-
2021/09/24,11:12,4.6,341,7.6,20.1,1015.0,-,-
2021/09/24,11:18,4.3,344,6.4,20.3,1015.0,-,-
